Any,Nom mes,Número mes,Data,Regió Policial,Sexe,Edat,Nombre
2021,Agost,8,05/08/2021,RP METROPOLITANA SUD,Dona,18,1
2021,Agost,8,05/08/2021,RP CENTRAL,Dona,15,1
2021,Agost,8,05/08/2021,RP METROPOLITANA BARCELONA,Dona,21,1
2021,Agost,8,05/08/2021,RP METROPOLITANA SUD,Dona,64,1
2021,Agost,8,05/08/2021,RP METROPOLITANA NORD,Dona,43,1
2021,Agost,8,05/08/2021,RP METROPOLITANA NORD,Home,16,1
2021,Agost,8,05/08/2021,RP GIRONA,Home,17,1
2021,Agost,8,05/08/2021,RP METROPOLITANA BARCELONA,Home,20,1
2021,Agost,8,05/08/2021,RP TERRES DE L'EBRE,Home,43,1
2021,Agost,8,05/08/2021,RP METROPOLITANA SUD,Home,84,1
2021,Agost,8,05/08/2021,RP METROPOLITANA BARCELONA,Home,86,1
2021,Agost,8,06/08/2021,RP CAMP DE TARRAGONA,Dona,55,1
2021,Agost,8,06/08/2021,RP PONENT,Home,17,1
2021,Agost,8,06/08/2021,RP METROPOLITANA BARCELONA,Home,27,1
2021,Agost,8,06/08/2021,RP PONENT,Dona,15,1
2021,Agost,8,06/08/2021,RP METROPOLITANA BARCELONA,Home,80,1
2021,Agost,8,07/08/2021,RP METROPOLITANA SUD,Dona,38,1
2021,Agost,8,07/08/2021,RP METROPOLITANA NORD,Dona,47,1
2021,Agost,8,07/08/2021,RP METROPOLITANA BARCELONA,Home,59,1
2021,Agost,8,07/08/2021,RP GIRONA,Home,38,1
2021,Agost,8,07/08/2021,RP METROPOLITANA SUD,Home,21,1
2021,Agost,8,07/08/2021,RP METROPOLITANA SUD,Dona,68,1
2021,Agost,8,07/08/2021,RP GIRONA,Home,41,1
2021,Agost,8,07/08/2021,RP METROPOLITANA BARCELONA,Dona,45,1
2021,Agost,8,07/08/2021,RP METROPOLITANA BARCELONA,Home,44,1
2021,Agost,8,07/08/2021,RP CAMP DE TARRAGONA,Home,17,1
2021,Agost,8,07/08/2021,RP METROPOLITANA SUD,Home,34,1
2021,Agost,8,08/08/2021,RP PONENT,Home,18,1
2021,Agost,8,08/08/2021,RP PONENT,Dona,12,1
2021,Agost,8,08/08/2021,RP CENTRAL,Home,15,1
2021,Agost,8,08/08/2021,RP METROPOLITANA SUD,Dona,13,1
2021,Agost,8,08/08/2021,RP GIRONA,Home,15,1
2021,Agost,8,08/08/2021,RP CAMP DE TARRAGONA,Home,16,1
2021,Agost,8,08/08/2021,RP TERRES DE L'EBRE,Home,41,1
2021,Agost,8,08/08/2021,RP GIRONA,Home,15,1
2021,Agost,8,08/08/2021,RP GIRONA,Home,47,1
2021,Agost,8,08/08/2021,RP METROPOLITANA BARCELONA,Dona,45,1
2021,Agost,8,09/08/2021,RP METROPOLITANA BARCELONA,Home,11,1
2021,Agost,8,09/08/2021,RP CAMP DE TARRAGONA,Home,53,1
2021,Agost,8,09/08/2021,RP TERRES DE L'EBRE,Home,39,1
2021,Agost,8,09/08/2021,RP METROPOLITANA SUD,Home,57,1
2021,Agost,8,09/08/2021,RP METROPOLITANA SUD,Home,47,1
2021,Agost,8,09/08/2021,RP METROPOLITANA NORD,Home,61,1
2021,Agost,8,09/08/2021,RP METROPOLITANA SUD,Home,17,1
2021,Agost,8,09/08/2021,RP METROPOLITANA SUD,Home,33,1
2021,Agost,8,09/08/2021,RP GIRONA,Dona,80,1
2021,Agost,8,10/08/2021,RP METROPOLITANA SUD,Home,13,1
2021,Agost,8,10/08/2021,RP CAMP DE TARRAGONA,Home,18,1
2021,Agost,8,10/08/2021,RP METROPOLITANA BARCELONA,Dona,28,1
2021,Agost,8,10/08/2021,RP METROPOLITANA NORD,Home,28,1
2021,Agost,8,10/08/2021,RP METROPOLITANA SUD,Home,49,1
2021,Agost,8,10/08/2021,RP METROPOLITANA BARCELONA,Dona,45,1
2021,Agost,8,10/08/2021,RP GIRONA,Dona,14,1
2021,Agost,8,10/08/2021,RP METROPOLITANA BARCELONA,Home,82,1
2021,Agost,8,10/08/2021,RP PONENT,Home,63,1
2021,Agost,8,11/08/2021,RP METROPOLITANA BARCELONA,Home,40,1
2021,Agost,8,11/08/2021,RP CENTRAL,Home,52,1
2021,Agost,8,11/08/2021,RP CAMP DE TARRAGONA,Home,17,1
2021,Agost,8,11/08/2021,RP METROPOLITANA NORD,Home,81,1
2021,Agost,8,11/08/2021,RP TERRES DE L'EBRE,Dona,16,1
2021,Agost,8,11/08/2021,RP METROPOLITANA SUD,Home,41,1
2021,Agost,8,11/08/2021,RP METROPOLITANA BARCELONA,Home,35,1
2021,Agost,8,12/08/2021,RP CAMP DE TARRAGONA,Home,22,1
2021,Agost,8,12/08/2021,RP CAMP DE TARRAGONA,Home,19,1
2021,Agost,8,12/08/2021,RP CAMP DE TARRAGONA,Home,44,1
2021,Agost,8,12/08/2021,RP CAMP DE TARRAGONA,Home,46,1
2021,Agost,8,12/08/2021,RP CAMP DE TARRAGONA,Home,51,1
2021,Agost,8,12/08/2021,RP METROPOLITANA SUD,Dona,33,1
2021,Agost,8,12/08/2021,RP METROPOLITANA BARCELONA,Dona,15,1
2021,Agost,8,12/08/2021,RP GIRONA,Dona,60,1
2021,Agost,8,12/08/2021,RP METROPOLITANA SUD,Dona,15,1
2021,Agost,8,12/08/2021,RP CAMP DE TARRAGONA,Dona,17,1
2021,Agost,8,12/08/2021,RP METROPOLITANA NORD,Home,59,1
2021,Agost,8,12/08/2021,RP METROPOLITANA BARCELONA,Dona,21,1
2021,Agost,8,12/08/2021,RP GIRONA,Home,38,1
2021,Agost,8,12/08/2021,RP METROPOLITANA NORD,Dona,22,1
2021,Agost,8,13/08/2021,RP METROPOLITANA NORD,Home,52,1
2021,Agost,8,13/08/2021,RP METROPOLITANA SUD,Home,36,1
2021,Agost,8,13/08/2021,RP CAMP DE TARRAGONA,Home,32,1
2021,Agost,8,13/08/2021,RP METROPOLITANA NORD,Home,77,1
2021,Agost,8,13/08/2021,RP PONENT,Home,17,1
2021,Agost,8,13/08/2021,RP PONENT,Home,67,1
2021,Agost,8,13/08/2021,RP METROPOLITANA SUD,Home,56,1
2021,Agost,8,14/08/2021,RP METROPOLITANA NORD,Dona,17,1
2021,Agost,8,14/08/2021,RP GIRONA,Home,21,1
2021,Agost,8,15/08/2021,RP METROPOLITANA SUD,Dona,41,1
2021,Agost,8,15/08/2021,RP METROPOLITANA SUD,Home,46,1
2021,Agost,8,15/08/2021,RP GIRONA,Dona,16,1
2021,Agost,8,15/08/2021,RP GIRONA,Dona,14,1
2021,Agost,8,15/08/2021,RP METROPOLITANA NORD,Home,17,1
2021,Agost,8,15/08/2021,RP METROPOLITANA SUD,Dona,36,1
2021,Agost,8,16/08/2021,RP METROPOLITANA BARCELONA,Home,19,1
2021,Agost,8,16/08/2021,RP PONENT,Dona,46,1
2021,Agost,8,16/08/2021,RP METROPOLITANA BARCELONA,Home,27,1
2021,Agost,8,16/08/2021,RP METROPOLITANA SUD,Dona,13,1
2021,Agost,8,16/08/2021,RP METROPOLITANA SUD,Home,33,1
2021,Agost,8,16/08/2021,RP CAMP DE TARRAGONA,Home,17,1
2021,Agost,8,16/08/2021,RP GIRONA,Dona,42,1
2021,Agost,8,16/08/2021,RP GIRONA,Home,38,1
2021,Agost,8,16/08/2021,RP METROPOLITANA SUD,Home,51,1
2021,Agost,8,16/08/2021,RP GIRONA,Home,17,1
2021,Agost,8,16/08/2021,RP GIRONA,Home,24,1
2021,Agost,8,16/08/2021,RP GIRONA,Home,21,1
2021,Agost,8,17/08/2021,RP METROPOLITANA NORD,Home,16,1
2021,Agost,8,17/08/2021,RP METROPOLITANA NORD,Home,31,1
2021,Agost,8,17/08/2021,RP METROPOLITANA SUD,Home,80,1
2021,Agost,8,17/08/2021,RP TERRES DE L'EBRE,Dona,14,1
2021,Agost,8,17/08/2021,RP METROPOLITANA NORD,Home,15,1
2021,Agost,8,18/08/2021,RP METROPOLITANA BARCELONA,Dona,15,1
2021,Agost,8,18/08/2021,RP METROPOLITANA SUD,Dona,29,1
2021,Agost,8,18/08/2021,RP METROPOLITANA SUD,Dona,55,1
2021,Agost,8,18/08/2021,RP GIRONA,Dona,18,1
2021,Agost,8,18/08/2021,RP METROPOLITANA BARCELONA,Dona,48,1
2021,Agost,8,18/08/2021,RP METROPOLITANA NORD,Home,60,1
2021,Agost,8,18/08/2021,RP METROPOLITANA SUD,Home,20,1
2021,Agost,8,18/08/2021,RP METROPOLITANA BARCELONA,Home,41,1
2021,Agost,8,19/08/2021,RP CAMP DE TARRAGONA,Dona,47,1
2021,Agost,8,19/08/2021,RP CAMP DE TARRAGONA,Dona,85,1
2021,Agost,8,19/08/2021,RP CAMP DE TARRAGONA,Dona,18,1
2021,Agost,8,19/08/2021,RP CAMP DE TARRAGONA,Home,23,1
2021,Agost,8,19/08/2021,RP CAMP DE TARRAGONA,Home,28,1
2021,Agost,8,19/08/2021,RP CAMP DE TARRAGONA,Home,32,1
2021,Agost,8,19/08/2021,RP METROPOLITANA BARCELONA,Home,45,1
2021,Agost,8,19/08/2021,RP METROPOLITANA SUD,Dona,48,1
2021,Agost,8,19/08/2021,RP METROPOLITANA BARCELONA,Dona,21,1
2021,Agost,8,19/08/2021,RP METROPOLITANA BARCELONA,Home,40,1
2021,Agost,8,19/08/2021,RP GIRONA,Home,17,1
2021,Agost,8,20/08/2021,RP METROPOLITANA NORD,Home,76,1
2021,Agost,8,20/08/2021,RP METROPOLITANA NORD,Home,35,1
2021,Agost,8,20/08/2021,RP CAMP DE TARRAGONA,Home,20,1
2021,Agost,8,20/08/2021,RP CAMP DE TARRAGONA,Home,21,1
2021,Agost,8,20/08/2021,RP CAMP DE TARRAGONA,Home,24,1
2021,Agost,8,20/08/2021,RP CAMP DE TARRAGONA,Home,27,1
2021,Agost,8,20/08/2021,RP METROPOLITANA SUD,Dona,86,1
2021,Agost,8,20/08/2021,RP METROPOLITANA NORD,Home,16,1
2021,Agost,8,20/08/2021,RP METROPOLITANA NORD,Dona,15,1
2021,Agost,8,20/08/2021,RP PONENT,Home,32,1
2021,Agost,8,20/08/2021,RP METROPOLITANA NORD,Dona,16,1
2021,Agost,8,20/08/2021,RP GIRONA,Home,38,1
2021,Agost,8,20/08/2021,RP METROPOLITANA BARCELONA,Home,40,1
2021,Agost,8,20/08/2021,RP METROPOLITANA BARCELONA,Home,52,1
2021,Agost,8,21/08/2021,RP TERRES DE L'EBRE,Home,14,1
2021,Agost,8,21/08/2021,RP METROPOLITANA SUD,Home,22,1
2021,Agost,8,21/08/2021,RP CAMP DE TARRAGONA,Home,28,1
2021,Agost,8,21/08/2021,RP GIRONA,Home,27,1
2021,Agost,8,21/08/2021,RP GIRONA,Home,20,1
2021,Agost,8,21/08/2021,RP METROPOLITANA SUD,Home,41,1
2021,Agost,8,21/08/2021,RP METROPOLITANA NORD,Dona,40,1
2021,Agost,8,22/08/2021,RP METROPOLITANA BARCELONA,Dona,54,1
2021,Agost,8,22/08/2021,RP METROPOLITANA BARCELONA,Dona,17,1
2021,Agost,8,22/08/2021,RP PONENT,Home,18,1
2021,Agost,8,22/08/2021,RP METROPOLITANA BARCELONA,Dona,14,1
2021,Agost,8,22/08/2021,RP CAMP DE TARRAGONA,Home,19,1
2021,Agost,8,22/08/2021,RP METROPOLITANA SUD,Home,35,1
2021,Agost,8,22/08/2021,RP METROPOLITANA NORD,Home,60,1
2021,Agost,8,22/08/2021,RP METROPOLITANA NORD,Home,42,1
2021,Agost,8,22/08/2021,RP METROPOLITANA SUD,Dona,51,1
2021,Agost,8,22/08/2021,RP METROPOLITANA SUD,Dona,55,1
2021,Agost,8,23/08/2021,RP METROPOLITANA BARCELONA,Home,39,1
2021,Agost,8,23/08/2021,RP METROPOLITANA BARCELONA,Home,15,1
2021,Agost,8,23/08/2021,RP METROPOLITANA NORD,Home,16,1
2021,Agost,8,23/08/2021,RP METROPOLITANA NORD,Home,64,1
2021,Agost,8,23/08/2021,RP CAMP DE TARRAGONA,Home,17,1
2021,Agost,8,23/08/2021,RP METROPOLITANA NORD,Dona,15,1
2021,Agost,8,23/08/2021,RP METROPOLITANA BARCELONA,Dona,14,1
2021,Agost,8,23/08/2021,RP METROPOLITANA BARCELONA,Home,34,1
2021,Agost,8,23/08/2021,RP METROPOLITANA SUD,Home,36,1
2021,Agost,8,23/08/2021,RP TERRES DE L'EBRE,Home,54,1
2021,Agost,8,23/08/2021,RP METROPOLITANA NORD,Dona,15,1
2021,Agost,8,23/08/2021,RP METROPOLITANA SUD,Dona,14,1
2021,Agost,8,23/08/2021,RP GIRONA,Home,57,1
2021,Agost,8,23/08/2021,RP METROPOLITANA BARCELONA,Dona,29,1
2021,Agost,8,23/08/2021,RP CAMP DE TARRAGONA,Home,17,1
2021,Agost,8,23/08/2021,RP METROPOLITANA SUD,Home,56,1
2021,Agost,8,23/08/2021,RP METROPOLITANA BARCELONA,Home,84,1
2021,Agost,8,23/08/2021,RP METROPOLITANA NORD,Dona,36,1
2021,Agost,8,24/08/2021,RP PONENT,Home,18,1
2021,Agost,8,24/08/2021,RP PONENT,Dona,14,1
2021,Agost,8,24/08/2021,RP PONENT,Dona,14,1
2021,Agost,8,24/08/2021,RP METROPOLITANA BARCELONA,Dona,21,1
2021,Agost,8,24/08/2021,RP METROPOLITANA SUD,Home,23,1
2021,Agost,8,24/08/2021,RP CAMP DE TARRAGONA,Home,22,1
2021,Agost,8,24/08/2021,RP CAMP DE TARRAGONA,Home,30,1
2021,Agost,8,24/08/2021,RP PONENT,Dona,14,1
2021,Agost,8,24/08/2021,RP PONENT,Dona,12,1
2021,Agost,8,24/08/2021,RP METROPOLITANA BARCELONA,Dona,21,1
2021,Agost,8,24/08/2021,RP METROPOLITANA NORD,Dona,16,1
2021,Agost,8,24/08/2021,RP GIRONA,Home,22,1
2021,Agost,8,24/08/2021,RP METROPOLITANA NORD,Home,18,1
2021,Agost,8,24/08/2021,RP METROPOLITANA BARCELONA,Dona,63,1
2021,Agost,8,25/08/2021,RP PONENT,Home,18,1
2021,Agost,8,25/08/2021,RP GIRONA,Home,16,1
2021,Agost,8,25/08/2021,RP CENTRAL,Home,16,1
2021,Agost,8,25/08/2021,RP METROPOLITANA NORD,Home,16,1
2021,Agost,8,25/08/2021,RP GIRONA,Dona,19,1
2021,Agost,8,25/08/2021,RP METROPOLITANA NORD,Dona,16,1
2021,Agost,8,25/08/2021,RP CAMP DE TARRAGONA,Home,39,1
2021,Agost,8,25/08/2021,RP TERRES DE L'EBRE,Dona,16,1
2021,Agost,8,25/08/2021,RP METROPOLITANA SUD,Dona,16,1
2021,Agost,8,25/08/2021,RP GIRONA,Dona,39,1
2021,Agost,8,25/08/2021,RP GIRONA,Home,57,1
2021,Agost,8,25/08/2021,RP METROPOLITANA SUD,Home,46,1
2021,Agost,8,25/08/2021,RP CENTRAL,Home,16,1
2021,Agost,8,25/08/2021,RP METROPOLITANA SUD,Home,40,1
2021,Agost,8,25/08/2021,RP GIRONA,Home,14,1
2021,Agost,8,25/08/2021,RP METROPOLITANA SUD,Dona,38,1
2021,Agost,8,25/08/2021,RP CAMP DE TARRAGONA,Dona,14,1
2021,Agost,8,26/08/2021,RP METROPOLITANA NORD,Home,61,1
2021,Agost,8,26/08/2021,RP METROPOLITANA SUD,Home,50,1
2021,Agost,8,26/08/2021,RP CENTRAL,Home,15,1
2021,Agost,8,26/08/2021,RP METROPOLITANA SUD,Dona,19,1
2021,Agost,8,26/08/2021,RP METROPOLITANA NORD,Dona,15,1
2021,Agost,8,26/08/2021,RP METROPOLITANA BARCELONA,Home,45,1
2021,Agost,8,26/08/2021,RP GIRONA,Home,15,1
2021,Agost,8,26/08/2021,RP GIRONA,Home,15,1
2021,Agost,8,26/08/2021,RP METROPOLITANA BARCELONA,Home,15,1
2021,Agost,8,26/08/2021,RP METROPOLITANA NORD,Home,22,1
2021,Agost,8,26/08/2021,RP METROPOLITANA BARCELONA,Dona,14,1
2021,Agost,8,27/08/2021,RP PONENT,Dona,14,1
2021,Agost,8,27/08/2021,RP GIRONA,Home,43,1
2021,Agost,8,27/08/2021,RP GIRONA,Home,32,1
2021,Agost,8,27/08/2021,RP GIRONA,Dona,15,1
2021,Agost,8,27/08/2021,RP PONENT,Home,55,1
2021,Agost,8,27/08/2021,RP METROPOLITANA NORD,Dona,58,1
2021,Agost,8,27/08/2021,RP GIRONA,Home,61,1
2021,Agost,8,27/08/2021,RP GIRONA,Home,53,1
2021,Agost,8,27/08/2021,RP PONENT,Dona,12,1
2021,Agost,8,27/08/2021,RP PONENT,Home,14,1
2021,Agost,8,27/08/2021,RP METROPOLITANA SUD,Home,27,1
2021,Agost,8,27/08/2021,RP METROPOLITANA NORD,Home,59,1
2021,Agost,8,27/08/2021,RP METROPOLITANA BARCELONA,Dona,14,1
2021,Agost,8,27/08/2021,RP METROPOLITANA BARCELONA,Home,16,1
2021,Agost,8,27/08/2021,RP GIRONA,Dona,11,1
2021,Agost,8,27/08/2021,RP GIRONA,Dona,13,1
2021,Agost,8,28/08/2021,RP METROPOLITANA NORD,Home,40,1
2021,Agost,8,28/08/2021,RP METROPOLITANA SUD,Home,39,1
2021,Agost,8,28/08/2021,RP METROPOLITANA SUD,Home,15,1
2021,Agost,8,28/08/2021,RP TERRES DE L'EBRE,Dona,14,1
2021,Agost,8,28/08/2021,RP METROPOLITANA NORD,Dona,29,1
2021,Agost,8,28/08/2021,RP METROPOLITANA SUD,Home,54,1
2021,Agost,8,28/08/2021,RP GIRONA,Home,16,1
2021,Agost,8,29/08/2021,RP PONENT,Dona,15,1
2021,Agost,8,29/08/2021,RP PONENT,Dona,14,1
2021,Agost,8,29/08/2021,RP METROPOLITANA NORD,Home,17,1
2021,Agost,8,29/08/2021,RP PONENT,Home,19,1
2021,Agost,8,29/08/2021,RP METROPOLITANA NORD,Home,31,1
2021,Agost,8,29/08/2021,RP METROPOLITANA BARCELONA,Home,40,1
2021,Agost,8,29/08/2021,RP METROPOLITANA NORD,Home,39,1
2021,Agost,8,29/08/2021,RP PONENT,Dona,14,1
2021,Agost,8,29/08/2021,RP CAMP DE TARRAGONA,Home,79,1
2021,Agost,8,29/08/2021,RP GIRONA,Dona,16,1
2021,Agost,8,30/08/2021,RP PONENT,Home,67,1
2021,Agost,8,30/08/2021,RP GIRONA,Dona,58,1
2021,Agost,8,30/08/2021,RP METROPOLITANA NORD,Home,13,1
2021,Agost,8,30/08/2021,RP GIRONA,Home,38,1
2021,Agost,8,30/08/2021,RP GIRONA,Home,15,1
2021,Agost,8,30/08/2021,RP PONENT,Dona,91,1
2021,Agost,8,30/08/2021,RP METROPOLITANA NORD,Dona,54,1
2021,Agost,8,30/08/2021,RP METROPOLITANA NORD,Dona,19,1
2021,Agost,8,30/08/2021,RP CAMP DE TARRAGONA,Home,54,1
2021,Agost,8,30/08/2021,RP METROPOLITANA BARCELONA,Home,63,1
2021,Agost,8,30/08/2021,RP METROPOLITANA SUD,Home,30,1
2021,Agost,8,30/08/2021,RP GIRONA,Dona,17,1
2021,Agost,8,30/08/2021,RP CAMP DE TARRAGONA,Home,16,1
2021,Agost,8,31/08/2021,RP GIRONA,Home,17,1
2021,Agost,8,31/08/2021,RP METROPOLITANA NORD,Home,20,1
2021,Agost,8,31/08/2021,RP GIRONA,Dona,16,1
2021,Agost,8,31/08/2021,RP METROPOLITANA BARCELONA,Home,80,1
2021,Agost,8,31/08/2021,RP METROPOLITANA SUD,Home,36,1
2021,Setembre,9,01/09/2021,RP CAMP DE TARRAGONA,Home,79,1
2021,Setembre,9,01/09/2021,RP METROPOLITANA NORD,Dona,16,1
2021,Setembre,9,01/09/2021,RP METROPOLITANA SUD,Home,28,1
2021,Setembre,9,01/09/2021,RP CAMP DE TARRAGONA,Home,39,1
2021,Setembre,9,01/09/2021,RP CAMP DE TARRAGONA,Home,17,1
2021,Setembre,9,01/09/2021,RP METROPOLITANA BARCELONA,Dona,31,1
2021,Setembre,9,02/09/2021,RP METROPOLITANA BARCELONA,Home,22,1
2021,Setembre,9,02/09/2021,RP GIRONA,Dona,52,1
2021,Setembre,9,02/09/2021,RP GIRONA,Home,57,1
2021,Setembre,9,02/09/2021,RP METROPOLITANA NORD,Home,17,1
2021,Setembre,9,02/09/2021,RP METROPOLITANA SUD,Home,54,1
2021,Setembre,9,02/09/2021,RP METROPOLITANA SUD,Dona,19,1
2021,Setembre,9,02/09/2021,RP METROPOLITANA NORD,Dona,15,1
2021,Setembre,9,02/09/2021,RP METROPOLITANA NORD,Home,84,1
2021,Setembre,9,03/09/2021,RP METROPOLITANA BARCELONA,Dona,17,1
2021,Setembre,9,03/09/2021,RP METROPOLITANA BARCELONA,Home,39,1
2021,Setembre,9,03/09/2021,RP PONENT,Home,14,1
2021,Setembre,9,03/09/2021,RP METROPOLITANA SUD,Dona,22,1
2021,Setembre,9,03/09/2021,RP METROPOLITANA SUD,Home,22,1
2021,Setembre,9,03/09/2021,RP METROPOLITANA BARCELONA,Dona,65,1
2021,Setembre,9,03/09/2021,RP METROPOLITANA NORD,Dona,18,1
2021,Setembre,9,04/09/2021,RP GIRONA,Dona,32,1
2021,Setembre,9,04/09/2021,RP METROPOLITANA SUD,Home,44,1
2021,Setembre,9,04/09/2021,RP METROPOLITANA SUD,Dona,22,1
2021,Setembre,9,04/09/2021,RP METROPOLITANA BARCELONA,Dona,14,1
2021,Setembre,9,04/09/2021,RP METROPOLITANA BARCELONA,Dona,15,1
2021,Setembre,9,04/09/2021,RP PONENT,Dona,18,1
2021,Setembre,9,04/09/2021,RP METROPOLITANA BARCELONA,Home,66,1
2021,Setembre,9,04/09/2021,RP GIRONA,Home,52,1
2021,Setembre,9,04/09/2021,RP METROPOLITANA SUD,Dona,54,1
2021,Setembre,9,04/09/2021,RP METROPOLITANA NORD,Home,56,1
2021,Setembre,9,05/09/2021,RP PONENT,Home,18,1
2021,Setembre,9,05/09/2021,RP METROPOLITANA BARCELONA,Dona,13,1
2021,Setembre,9,05/09/2021,RP METROPOLITANA NORD,Home,41,1
2021,Setembre,9,05/09/2021,RP METROPOLITANA SUD,Dona,17,1
2021,Setembre,9,05/09/2021,RP METROPOLITANA SUD,Dona,10,1
2021,Setembre,9,05/09/2021,RP METROPOLITANA BARCELONA,Home,39,1
2021,Setembre,9,05/09/2021,RP METROPOLITANA NORD,Dona,43,1
2021,Setembre,9,05/09/2021,RP METROPOLITANA BARCELONA,Home,36,1
2021,Setembre,9,05/09/2021,RP PONENT,Home,17,1
2021,Setembre,9,05/09/2021,RP METROPOLITANA SUD,Home,30,1
2021,Setembre,9,06/09/2021,RP METROPOLITANA NORD,Dona,45,1
2021,Setembre,9,06/09/2021,RP METROPOLITANA NORD,Home,15,1
2021,Setembre,9,06/09/2021,RP GIRONA,Home,27,1
2021,Setembre,9,06/09/2021,RP METROPOLITANA BARCELONA,Dona,14,1
2021,Setembre,9,06/09/2021,RP METROPOLITANA NORD,Dona,30,1
2021,Setembre,9,06/09/2021,RP METROPOLITANA NORD,Home,21,1
2021,Setembre,9,06/09/2021,RP METROPOLITANA BARCELONA,Home,40,1
2021,Setembre,9,06/09/2021,RP PONENT,Home,35,1
2021,Setembre,9,06/09/2021,RP METROPOLITANA SUD,Home,14,1
2021,Setembre,9,06/09/2021,RP METROPOLITANA NORD,Dona,14,1
2021,Setembre,9,06/09/2021,RP PONENT,Dona,17,1
2021,Setembre,9,06/09/2021,RP CAMP DE TARRAGONA,Home,21,1
2021,Setembre,9,07/09/2021,RP METROPOLITANA NORD,Home,17,1
2021,Setembre,9,07/09/2021,RP METROPOLITANA NORD,Dona,15,1
2021,Setembre,9,07/09/2021,RP METROPOLITANA BARCELONA,Home,41,1
2021,Setembre,9,07/09/2021,RP GIRONA,Dona,18,1
2021,Setembre,9,07/09/2021,RP METROPOLITANA BARCELONA,Dona,20,1
2021,Setembre,9,07/09/2021,RP METROPOLITANA SUD,Dona,12,1
2021,Setembre,9,07/09/2021,RP TERRES DE L'EBRE,Dona,20,1
2021,Setembre,9,07/09/2021,RP METROPOLITANA SUD,Dona,15,1
2021,Setembre,9,07/09/2021,RP PONENT,Dona,62,1
2021,Setembre,9,07/09/2021,RP METROPOLITANA BARCELONA,Home,66,1
2021,Setembre,9,07/09/2021,RP METROPOLITANA SUD,Home,78,1
2021,Setembre,9,07/09/2021,RP METROPOLITANA BARCELONA,Dona,14,1
2021,Setembre,9,07/09/2021,RP METROPOLITANA NORD,Home,56,1
2021,Setembre,9,08/09/2021,RP CENTRAL,Dona,17,1
2021,Setembre,9,08/09/2021,RP METROPOLITANA SUD,Home,37,1
2021,Setembre,9,08/09/2021,RP METROPOLITANA SUD,Dona,18,1
2021,Setembre,9,08/09/2021,RP CENTRAL,Dona,13,1
2021,Setembre,9,08/09/2021,RP METROPOLITANA SUD,Dona,16,1
2021,Setembre,9,08/09/2021,RP METROPOLITANA NORD,Dona,38,1
2021,Setembre,9,08/09/2021,RP METROPOLITANA NORD,Dona,27,1
2021,Setembre,9,08/09/2021,RP PIRINEU OCCIDENTAL,Dona,65,1
2021,Setembre,9,09/09/2021,RP METROPOLITANA NORD,Home,42,1
2021,Setembre,9,09/09/2021,RP METROPOLITANA SUD,Home,51,1
2021,Setembre,9,09/09/2021,RP METROPOLITANA BARCELONA,Home,39,1
2021,Setembre,9,09/09/2021,RP PONENT,Home,15,1
2021,Setembre,9,09/09/2021,RP METROPOLITANA SUD,Dona,57,1
2021,Setembre,9,09/09/2021,RP CAMP DE TARRAGONA,Home,37,1
2021,Setembre,9,09/09/2021,RP METROPOLITANA BARCELONA,Dona,26,1
2021,Setembre,9,09/09/2021,RP METROPOLITANA NORD,Dona,32,1
2021,Setembre,9,09/09/2021,RP METROPOLITANA BARCELONA,Home,50,1
2021,Setembre,9,09/09/2021,RP METROPOLITANA NORD,Dona,17,1
2021,Setembre,9,09/09/2021,RP GIRONA,Dona,16,1
2021,Setembre,9,09/09/2021,RP METROPOLITANA NORD,Dona,15,1
2021,Setembre,9,10/09/2021,RP METROPOLITANA SUD,Dona,14,1
2021,Setembre,9,10/09/2021,RP METROPOLITANA BARCELONA,Dona,24,1
2021,Setembre,9,10/09/2021,RP METROPOLITANA BARCELONA,Dona,89,1
2021,Setembre,9,10/09/2021,RP METROPOLITANA SUD,Dona,55,1
2021,Setembre,9,10/09/2021,RP PONENT,Dona,67,1
2021,Setembre,9,11/09/2021,RP METROPOLITANA NORD,Home,14,1
2021,Setembre,9,11/09/2021,RP METROPOLITANA BARCELONA,Home,24,1
2021,Setembre,9,11/09/2021,RP METROPOLITANA NORD,Dona,44,1
2021,Setembre,9,11/09/2021,RP METROPOLITANA SUD,Dona,19,1
2021,Setembre,9,11/09/2021,RP METROPOLITANA BARCELONA,Home,45,1
2021,Setembre,9,11/09/2021,RP GIRONA,Home,66,1
2021,Setembre,9,11/09/2021,RP METROPOLITANA NORD,Home,17,1
2021,Setembre,9,11/09/2021,RP METROPOLITANA NORD,Home,71,1
2021,Setembre,9,11/09/2021,RP GIRONA,Home,47,1
2021,Setembre,9,11/09/2021,RP METROPOLITANA BARCELONA,Dona,15,1
2021,Setembre,9,11/09/2021,RP METROPOLITANA BARCELONA,Home,40,1
2021,Setembre,9,11/09/2021,RP METROPOLITANA NORD,Dona,15,1
2021,Setembre,9,12/09/2021,RP PONENT,Home,55,1
2021,Setembre,9,12/09/2021,RP CAMP DE TARRAGONA,Dona,36,1
2021,Setembre,9,12/09/2021,RP METROPOLITANA SUD,Dona,33,1
2021,Setembre,9,12/09/2021,RP GIRONA,Home,24,1
2021,Setembre,9,12/09/2021,RP METROPOLITANA SUD,Dona,16,1
2021,Setembre,9,12/09/2021,RP METROPOLITANA BARCELONA,Dona,15,1
